11:50:52.062 [main] TRACE Logging - Hello this is a TRACE message.
11:50:52.067 [main] DEBUG Logging - Hello this is a DEBUG message.
11:50:52.068 [main] INFO  Logging - Hello this is an INFO message.
11:50:52.068 [main] WARN  Logging - Hello this is an WARN message.
11:50:52.070 [main] ERROR Logging - Hello this is an ERROR message.
11:50:52.070 [main] FATAL Logging - Hello this is an FATAL message.
11:49:27.584 [main] DEBUG planets.planetai.PlanetaryBodyReader - Line = Planetary Body Name,Classification,Diameter (km),Weight Relative to Earth,Average Distance from Earth (km),Average Distance from Sun (km),Orbital Eccentricity,Albedo,Day Length (hours),Year Length (days)
22:46:42.512 [main] DEBUG planets.planetai.PlanetaryBodyReader - Line = Oberon,Moon,1522.8,0.0003,582880,2875040000,0.007,0.31,13.5,8.71
22:46:42.512 [main] DEBUG planets.planetai.PlanetaryBodyReader - Line = Umbriel,Moon,1169.4,0.0001,266000,2875040000,0.005,0.21,13.5,4.14
22:46:42.512 [main] DEBUG planets.planetai.PlanetaryBodyReader - Line = Ariel,Moon,1157.8,0.0001,191020,2875040000,0.003,0.39,13.5,2.52
22:46:42.513 [main] DEBUG planets.planetai.PlanetaryBodyReader - Line = Miranda,Moon,471.6,0.000009,129390,2875040000,0.001,0.32,13.5,1.41
22:46:42.513 [main] DEBUG planets.planetai.PlanetaryBodyReader - Line = Triton,Moon,2706.8,0.0036,354759,4503443661,0.0002,0.76,-5.877,5.88
22:46:42.514 [main] DEBUG planets.planetai.PlanetaryBodyReader - Line = Nereid,Moon,340,0.00001,5513810,4503443661,0.75,0,360,1.61
22:46:42.514 [main] DEBUG planets.planetai.PlanetaryBodyReader - Line = Sedna,Dwarf Planet,995,0.0002,13000000000,11300000000,0.854,0.16,10,11400
22:46:42.514 [main] DEBUG planets.planetai.PlanetaryBodyReader - Line = Quaoar,Dwarf Planet,1110,0.0002,6400000000,6500000000,0.04,0.1,17.68,285
22:46:42.514 [main] DEBUG planets.planetai.PlanetaryBodyReader - Line = Orcus,Dwarf Planet,917,0.00005,6400000000,6700000000,0.007,0.23,10.07,248
22:46:42.515 [main] DEBUG planets.planetai.PlanetaryBodyReader - Line = Varuna,Dwarf Planet,1000,0.0001,6200000000,6500000000,0.051,0.07,6.34,283
22:46:42.515 [main] DEBUG planets.planetai.PlanetaryBodyReader - Line = Ixion,Dwarf Planet,617,0.00003,6300000000,6600000000,0.28,0.15,12.4,250
22:46:42.515 [main] DEBUG planets.planetai.PlanetaryBodyReader - Line = Ceres,Dwarf Planet,940,0.00015,414000000,413690250,0.075,0.09,9.07,1681.63
22:46:42.515 [main] DEBUG planets.planetai.PlanetaryBodyReader - Detail = planets.planetai.PlanetaryBody@54a7079e
22:46:42.516 [main] DEBUG planets.planetai.PlanetaryBodyReader - Line = null
23:05:55.948 [main] DEBUG planets.transportation.TransportationVehicleReader - Header = Planetary Body Name,Classification,Diameter (km),Weight Relative to Earth,Average Distance from Earth (km),Average Distance from Sun (km),Orbital Eccentricity,Albedo,Day Length (hours),Year Length (days)
23:05:55.952 [main] DEBUG planets.transportation.TransportationVehicleReader - Line = Mercury,Planet,4880,0.055,91690000,57909227,0.2056,0.106,1408,88
23:05:55.959 [main] DEBUG planets.transportation.TransportationVehicleReader - Line = Venus,Planet,12104,0.815,41400000,108209475,0.0068,0.77,5832,225
23:05:55.959 [main] DEBUG planets.transportation.TransportationVehicleReader - Line = Earth,Planet,12742,1,0,149597870.7,0.0167,0.3,24,365.25
23:05:55.959 [main] DEBUG planets.transportation.TransportationVehicleReader - Line = Mars,Planet,6779,0.107,78340000,227939200,0.0934,0.25,24.6,687
23:05:55.960 [main] DEBUG planets.transportation.TransportationVehicleReader - Line = Jupiter,Planet,139820,317.8,628730000,778570000,0.0489,0.52,9.9,4333
23:05:55.960 [main] DEBUG planets.transportation.TransportationVehicleReader - Line = Saturn,Planet,116460,95.162,1275000000,1433530000,0.0565,0.342,10.7,10759
23:05:55.961 [main] DEBUG planets.transportation.TransportationVehicleReader - Line = Uranus,Planet,50724,14.536,2723950000,2875040000,0.046,0.3,17.2,30687.15
23:05:55.962 [main] DEBUG planets.transportation.TransportationVehicleReader - Line = Neptune,Planet,49244,17.147,4353650000,4503443661,0.0096,0.29,16,60190
23:05:55.962 [main] DEBUG planets.transportation.TransportationVehicleReader - Line = Pluto,Dwarf planet,2377,0.00218,4760000000,5906400000,0.2488,0.49,153.3,90736
23:05:55.963 [main] DEBUG planets.transportation.TransportationVehicleReader - Line = Luna,Moon,3474.8,0.0123,384400,149597870.7,0.0554,0.11,708.7,354
23:05:55.963 [main] DEBUG planets.transportation.TransportationVehicleReader - Line = Eris,Dwarf planet,2326,0.0028,10210000000,10144100000,0.44177,0.96,25.9,203830
23:05:55.964 [main] DEBUG planets.transportation.TransportationVehicleReader - Line = Haumea,Dwarf planet,1630,0.0007,6500000000,6471000000,0.19126,0.7,3.9,104283
23:05:55.964 [main] DEBUG planets.transportation.TransportationVehicleReader - Line = Makemake,Dwarf planet,1430,0.00067,6800000000,6786000000,0.159,0.77,22,113183
23:05:55.965 [main] DEBUG planets.transportation.TransportationVehicleReader - Line = Phobos,Moon,22.2,0,9376,227939200,0.0151,0.071,7.7,0.319
23:05:55.965 [main] DEBUG planets.transportation.TransportationVehicleReader - Line = Deimos,Moon,12.4,0,23556,227939200,0.0002,0.068,30.3,1.263
23:05:55.965 [main] DEBUG planets.transportation.TransportationVehicleReader - Line = Io,Moon,3642.6,0.015,421700,778570000,0.0041,0.63,42.5,1.77
23:05:55.966 [main] DEBUG planets.transportation.TransportationVehicleReader - Line = Europa,Moon,3121.6,0.008,671034,778570000,0.009,0.67,85.2,3.55
23:05:55.966 [main] DEBUG planets.transportation.TransportationVehicleReader - Line = Ganymede,Moon,5262.4,0.025,1070412,778570000,0.0013,0.43,171.6,7.15
23:05:55.966 [main] DEBUG planets.transportation.TransportationVehicleReader - Line = Callisto,Moon,4820.6,0.018,1882700,778570000,0.0074,0.22,400.5,16.69
23:05:55.967 [main] DEBUG planets.transportation.TransportationVehicleReader - Line = Titan,Moon,5151,0.023,1221870,1433530000,0.0298,0.21,382.7,15.94
23:05:55.967 [main] DEBUG planets.transportation.TransportationVehicleReader - Line = Rhea,Moon,1527.6,0.0004,527040,1433530000,0.0003,0.949,108.4,4.52
23:05:55.969 [main] DEBUG planets.transportation.TransportationVehicleReader - Line = Iapetus,Moon,1469,0.0003,3561300,1433530000,0.0283,0.6,79.3,79.3
23:05:55.969 [main] DEBUG planets.transportation.TransportationVehicleReader - Line = Dione,Moon,1122.7,0.00016,377400,1433530000,0.0022,0.998,66.9,2.73
23:05:55.971 [main] DEBUG planets.transportation.TransportationVehicleReader - Line = Tethys,Moon,1062,0.00015,294660,1433530000,0,1.229,45.3,1.89
23:05:55.971 [main] DEBUG planets.transportation.TransportationVehicleReader - Line = Enceladus,Moon,504,0.000015,238020,1433530000,0,1.38,33,1.37
23:05:55.972 [main] DEBUG planets.transportation.TransportationVehicleReader - Line = Titania,Moon,1577.8,0.0004,435840,2875040000,0.029,0.35,43.3,8.71
23:05:55.972 [main] DEBUG planets.transportation.TransportationVehicleReader - Line = Oberon,Moon,1522.8,0.0003,582880,2875040000,0.007,0.31,13.5,8.71
23:05:55.973 [main] DEBUG planets.transportation.TransportationVehicleReader - Line = Umbriel,Moon,1169.4,0.0001,266000,2875040000,0.005,0.21,13.5,4.14
23:05:55.973 [main] DEBUG planets.transportation.TransportationVehicleReader - Line = Ariel,Moon,1157.8,0.0001,191020,2875040000,0.003,0.39,13.5,2.52
23:05:55.974 [main] DEBUG planets.transportation.TransportationVehicleReader - Line = Miranda,Moon,471.6,0.000009,129390,2875040000,0.001,0.32,13.5,1.41
23:05:55.975 [main] DEBUG planets.transportation.TransportationVehicleReader - Line = Triton,Moon,2706.8,0.0036,354759,4503443661,0.0002,0.76,-5.877,5.88
23:05:55.976 [main] DEBUG planets.transportation.TransportationVehicleReader - Line = Nereid,Moon,340,0.00001,5513810,4503443661,0.75,0,360,1.61
23:05:55.977 [main] DEBUG planets.transportation.TransportationVehicleReader - Line = Sedna,Dwarf Planet,995,0.0002,13000000000,11300000000,0.854,0.16,10,11400
23:05:55.977 [main] DEBUG planets.transportation.TransportationVehicleReader - Line = Quaoar,Dwarf Planet,1110,0.0002,6400000000,6500000000,0.04,0.1,17.68,285
23:05:55.977 [main] DEBUG planets.transportation.TransportationVehicleReader - Line = Orcus,Dwarf Planet,917,0.00005,6400000000,6700000000,0.007,0.23,10.07,248
23:05:55.978 [main] DEBUG planets.transportation.TransportationVehicleReader - Line = Varuna,Dwarf Planet,1000,0.0001,6200000000,6500000000,0.051,0.07,6.34,283
23:05:55.978 [main] DEBUG planets.transportation.TransportationVehicleReader - Line = Ixion,Dwarf Planet,617,0.00003,6300000000,6600000000,0.28,0.15,12.4,250
23:05:55.980 [main] DEBUG planets.transportation.TransportationVehicleReader - Line = Ceres,Dwarf Planet,940,0.00015,414000000,413690250,0.075,0.09,9.07,1681.63
23:05:55.984 [main] DEBUG planets.transportation.TransportationVehicleReader - Detail = planets.transportation.TransportationVehicle@54a7079e
23:05:55.987 [main] DEBUG planets.transportation.TransportationVehicleReader - Line = null
23:16:46.969 [main] DEBUG planets.transportation.TransportationVehicleReader - Header = Planetary Body Name,Classification,Diameter (km),Weight Relative to Earth,Average Distance from Earth (km),Average Distance from Sun (km),Orbital Eccentricity,Albedo,Day Length (hours),Year Length (days)
23:16:46.976 [main] DEBUG planets.transportation.TransportationVehicleReader - Line = Mercury,Planet,4880,0.055,91690000,57909227,0.2056,0.106,1408,88
23:16:46.981 [main] DEBUG planets.transportation.TransportationVehicleReader - Line = Venus,Planet,12104,0.815,41400000,108209475,0.0068,0.77,5832,225
23:16:46.982 [main] DEBUG planets.transportation.TransportationVehicleReader - Line = Earth,Planet,12742,1,0,149597870.7,0.0167,0.3,24,365.25
23:16:46.982 [main] DEBUG planets.transportation.TransportationVehicleReader - Line = Mars,Planet,6779,0.107,78340000,227939200,0.0934,0.25,24.6,687
23:16:46.983 [main] DEBUG planets.transportation.TransportationVehicleReader - Line = Jupiter,Planet,139820,317.8,628730000,778570000,0.0489,0.52,9.9,4333
23:16:46.983 [main] DEBUG planets.transportation.TransportationVehicleReader - Line = Saturn,Planet,116460,95.162,1275000000,1433530000,0.0565,0.342,10.7,10759
23:16:46.983 [main] DEBUG planets.transportation.TransportationVehicleReader - Line = Uranus,Planet,50724,14.536,2723950000,2875040000,0.046,0.3,17.2,30687.15
23:16:46.984 [main] DEBUG planets.transportation.TransportationVehicleReader - Line = Neptune,Planet,49244,17.147,4353650000,4503443661,0.0096,0.29,16,60190
23:16:46.984 [main] DEBUG planets.transportation.TransportationVehicleReader - Line = Pluto,Dwarf planet,2377,0.00218,4760000000,5906400000,0.2488,0.49,153.3,90736
23:16:46.985 [main] DEBUG planets.transportation.TransportationVehicleReader - Line = Luna,Moon,3474.8,0.0123,384400,149597870.7,0.0554,0.11,708.7,354
23:16:46.986 [main] DEBUG planets.transportation.TransportationVehicleReader - Line = Eris,Dwarf planet,2326,0.0028,10210000000,10144100000,0.44177,0.96,25.9,203830
23:16:46.986 [main] DEBUG planets.transportation.TransportationVehicleReader - Line = Haumea,Dwarf planet,1630,0.0007,6500000000,6471000000,0.19126,0.7,3.9,104283
23:16:46.987 [main] DEBUG planets.transportation.TransportationVehicleReader - Line = Makemake,Dwarf planet,1430,0.00067,6800000000,6786000000,0.159,0.77,22,113183
23:16:46.987 [main] DEBUG planets.transportation.TransportationVehicleReader - Line = Phobos,Moon,22.2,0,9376,227939200,0.0151,0.071,7.7,0.319
23:16:46.987 [main] DEBUG planets.transportation.TransportationVehicleReader - Line = Deimos,Moon,12.4,0,23556,227939200,0.0002,0.068,30.3,1.263
23:16:46.988 [main] DEBUG planets.transportation.TransportationVehicleReader - Line = Io,Moon,3642.6,0.015,421700,778570000,0.0041,0.63,42.5,1.77
23:16:46.988 [main] DEBUG planets.transportation.TransportationVehicleReader - Line = Europa,Moon,3121.6,0.008,671034,778570000,0.009,0.67,85.2,3.55
23:16:46.988 [main] DEBUG planets.transportation.TransportationVehicleReader - Line = Ganymede,Moon,5262.4,0.025,1070412,778570000,0.0013,0.43,171.6,7.15
23:16:46.989 [main] DEBUG planets.transportation.TransportationVehicleReader - Line = Callisto,Moon,4820.6,0.018,1882700,778570000,0.0074,0.22,400.5,16.69
23:16:46.989 [main] DEBUG planets.transportation.TransportationVehicleReader - Line = Titan,Moon,5151,0.023,1221870,1433530000,0.0298,0.21,382.7,15.94
23:16:46.989 [main] DEBUG planets.transportation.TransportationVehicleReader - Line = Rhea,Moon,1527.6,0.0004,527040,1433530000,0.0003,0.949,108.4,4.52
23:16:46.989 [main] DEBUG planets.transportation.TransportationVehicleReader - Line = Iapetus,Moon,1469,0.0003,3561300,1433530000,0.0283,0.6,79.3,79.3
23:16:46.989 [main] DEBUG planets.transportation.TransportationVehicleReader - Line = Dione,Moon,1122.7,0.00016,377400,1433530000,0.0022,0.998,66.9,2.73
23:16:46.990 [main] DEBUG planets.transportation.TransportationVehicleReader - Line = Tethys,Moon,1062,0.00015,294660,1433530000,0,1.229,45.3,1.89
23:16:46.990 [main] DEBUG planets.transportation.TransportationVehicleReader - Line = Enceladus,Moon,504,0.000015,238020,1433530000,0,1.38,33,1.37
23:16:46.990 [main] DEBUG planets.transportation.TransportationVehicleReader - Line = Titania,Moon,1577.8,0.0004,435840,2875040000,0.029,0.35,43.3,8.71
23:16:46.991 [main] DEBUG planets.transportation.TransportationVehicleReader - Line = Oberon,Moon,1522.8,0.0003,582880,2875040000,0.007,0.31,13.5,8.71
23:16:46.991 [main] DEBUG planets.transportation.TransportationVehicleReader - Line = Umbriel,Moon,1169.4,0.0001,266000,2875040000,0.005,0.21,13.5,4.14
23:16:46.991 [main] DEBUG planets.transportation.TransportationVehicleReader - Line = Ariel,Moon,1157.8,0.0001,191020,2875040000,0.003,0.39,13.5,2.52
23:16:46.992 [main] DEBUG planets.transportation.TransportationVehicleReader - Line = Miranda,Moon,471.6,0.000009,129390,2875040000,0.001,0.32,13.5,1.41
23:16:46.993 [main] DEBUG planets.transportation.TransportationVehicleReader - Line = Triton,Moon,2706.8,0.0036,354759,4503443661,0.0002,0.76,-5.877,5.88
23:16:46.994 [main] DEBUG planets.transportation.TransportationVehicleReader - Line = Nereid,Moon,340,0.00001,5513810,4503443661,0.75,0,360,1.61
23:16:46.995 [main] DEBUG planets.transportation.TransportationVehicleReader - Line = Sedna,Dwarf Planet,995,0.0002,13000000000,11300000000,0.854,0.16,10,11400
23:16:46.995 [main] DEBUG planets.transportation.TransportationVehicleReader - Line = Quaoar,Dwarf Planet,1110,0.0002,6400000000,6500000000,0.04,0.1,17.68,285
23:16:46.996 [main] DEBUG planets.transportation.TransportationVehicleReader - Line = Orcus,Dwarf Planet,917,0.00005,6400000000,6700000000,0.007,0.23,10.07,248
23:16:46.996 [main] DEBUG planets.transportation.TransportationVehicleReader - Line = Varuna,Dwarf Planet,1000,0.0001,6200000000,6500000000,0.051,0.07,6.34,283
23:16:46.996 [main] DEBUG planets.transportation.TransportationVehicleReader - Line = Ixion,Dwarf Planet,617,0.00003,6300000000,6600000000,0.28,0.15,12.4,250
23:16:46.997 [main] DEBUG planets.transportation.TransportationVehicleReader - Line = Ceres,Dwarf Planet,940,0.00015,414000000,413690250,0.075,0.09,9.07,1681.63
23:16:46.998 [main] DEBUG planets.transportation.TransportationVehicleReader - Detail = planets.transportation.TransportationVehicle@54a7079e
23:16:46.999 [main] DEBUG planets.transportation.TransportationVehicleReader - Line = null
23:18:10.383 [main] DEBUG planets.transportation.TransportationVehicleReader - Header = Transport Vehicle Name,Classification,Maximum Weight (kg),Volume (m^3),Cost to Build (USD),Max speed km/h,Number of crew members,Per meal food cost per crew member ($),Hourly salary per crew member ($)
23:18:10.387 [main] DEBUG planets.transportation.TransportationVehicleReader - Line = USS Enterprise NCC-1701,Starship,190000000,5940000,1.24E+12,268760448,430,10,200
23:18:10.391 [main] DEBUG planets.transportation.TransportationVehicleReader - Line = Typhoon class submarine,Submarine,48000000,19000,100000000,43.5,160,25,200
23:18:10.392 [main] DEBUG planets.transportation.TransportationVehicleReader - Line = Space Shuttle,Spacecraft,2030000,350,1500000000,28160,8,10,300
23:18:10.392 [main] DEBUG planets.transportation.TransportationVehicleReader - Line = SpaceX Starship,Spacecraft,1500000,9000,200000000,25265,100,10,500
23:18:10.393 [main] DEBUG planets.transportation.TransportationVehicleReader - Line = Shinkansen N700,Train,696000,1020,300000000,300,2,15,100
23:18:10.393 [main] DEBUG planets.transportation.TransportationVehicleReader - Line = Boeing 747,Aircraft,447696,1630,3800000000,988,2,25,200
23:18:10.393 [main] DEBUG planets.transportation.TransportationVehicleReader - Line = Alstom TGV M,Train,440000,390,30000000,360,377,15,100
23:18:10.394 [main] DEBUG planets.transportation.TransportationVehicleReader - Line = Royal Caribbean's Wonder of the Seas,Cruise Ship,236857,420000,1300000000,36.4,2300,30,80
23:18:10.395 [main] DEBUG planets.transportation.TransportationVehicleReader - Line = Lockheed SR-71 Blackbird,Aircraft,78000,90,33000000,3540,2,20,500
23:18:10.395 [main] DEBUG planets.transportation.TransportationVehicleReader - Line = Millennium Falcon,Starship,25000,6722.04,2474132337,12000000,4,10,200
23:18:10.396 [main] DEBUG planets.transportation.TransportationVehicleReader - Line = North American X-15,Aircraft,15420,6.7,300000000,7275,1,20,200
23:18:10.396 [main] DEBUG planets.transportation.TransportationVehicleReader - Line = Superbus,Bus,12000,20,10000000,250,1,15,100
23:18:10.396 [main] DEBUG planets.transportation.TransportationVehicleReader - Line = Bloodhound LSR,Car,6422,5.5,15000000,1011,1,15,100
23:18:10.397 [main] DEBUG planets.transportation.TransportationVehicleReader - Line = Apollo 10 Command Module,Spacecraft,5560,6.17,185000000,39897,3,20,250
23:18:10.397 [main] DEBUG planets.transportation.TransportationVehicleReader - Line = Marine Turbine Technologies 420-RR,Boat,3000,2.5,200000,290,1,20,150
23:18:10.398 [main] DEBUG planets.transportation.TransportationVehicleReader - Line = Sikorsky X2,Helicopter,2722,6.9,50000000,462,1,20,150
23:18:10.400 [main] DEBUG planets.transportation.TransportationVehicleReader - Line = Miss Geico,Boat,2500,3.5,1000000,322,2,20,150
23:18:10.400 [main] DEBUG planets.transportation.TransportationVehicleReader - Line = Mercedes-Benz GLE,Car,2420,4.8,60000,209,1,15,100
23:18:10.401 [main] DEBUG planets.transportation.TransportationVehicleReader - Line = Tesla Model S Plaid,Car,2229,4,129990,322,1,15,100
23:18:10.401 [main] DEBUG planets.transportation.TransportationVehicleReader - Line = Bugatti Chiron,Car,1995,3.5,3000000,490.484,1,15,100
23:18:10.401 [main] DEBUG planets.transportation.TransportationVehicleReader - Line = Honda Accord,Car,1550,3.3,26000,185,1,15,100
23:18:10.401 [main] DEBUG planets.transportation.TransportationVehicleReader - Line = Jesko Absolut,Car,1400,2.8,3000000,531,1,15,100
23:18:10.402 [main] DEBUG planets.transportation.TransportationVehicleReader - Line = Toyota Corolla,Car,1350,3.1,20000,180,1,15,100
23:18:10.402 [main] DEBUG planets.transportation.TransportationVehicleReader - Line = McLaren F1,Car,1140,3.2,15000000,386.4,1,15,100
23:18:10.402 [main] DEBUG planets.transportation.TransportationVehicleReader - Line = Parker Solar Probe,Spacecraft,685,0.5,1500000000,692015,0,0,0
23:18:10.402 [main] DEBUG planets.transportation.TransportationVehicleReader - Line = Spirit of Australia wooden speedboat,Boat,500,2,50000,513.11,1,20,150
23:18:10.403 [main] DEBUG planets.transportation.TransportationVehicleReader - Line = Kawasaki Ninja H2R,Motorcycle,216,0.3,55000,400,1,15,100
23:18:10.403 [main] DEBUG planets.transportation.TransportationVehicleReader - Line = Lunar Roving Vehicle,Moon rover,210,1,38000000,13,2,10,200
23:18:10.403 [main] DEBUG planets.transportation.TransportationVehicleReader - Line = Yamaha YZF R1,Motorcycle,200,0.6,17399,299,1,15,100
23:18:10.404 [main] DEBUG planets.transportation.TransportationVehicleReader - Line = DRL RacerX,Drone,0.8,0.005,500,289,0,0,0
23:18:10.405 [main] DEBUG planets.transportation.TransportationVehicleReader - Detail = planets.transportation.TransportationVehicle@54a7079e
23:18:10.405 [main] DEBUG planets.transportation.TransportationVehicleReader - Line = null
23:20:39.062 [main] DEBUG planets.transportation.TransportationVehicleReader - Header = Planetary Body Name,Classification,Diameter (km),Weight Relative to Earth,Average Distance from Earth (km),Average Distance from Sun (km),Orbital Eccentricity,Albedo,Day Length (hours),Year Length (days)
23:20:39.066 [main] DEBUG planets.transportation.TransportationVehicleReader - Line = Mercury,Planet,4880,0.055,91690000,57909227,0.2056,0.106,1408,88
23:20:39.070 [main] DEBUG planets.transportation.TransportationVehicleReader - Line = Venus,Planet,12104,0.815,41400000,108209475,0.0068,0.77,5832,225
23:20:39.071 [main] DEBUG planets.transportation.TransportationVehicleReader - Line = Earth,Planet,12742,1,0,149597870.7,0.0167,0.3,24,365.25
23:20:39.071 [main] DEBUG planets.transportation.TransportationVehicleReader - Line = Mars,Planet,6779,0.107,78340000,227939200,0.0934,0.25,24.6,687
23:20:39.072 [main] DEBUG planets.transportation.TransportationVehicleReader - Line = Jupiter,Planet,139820,317.8,628730000,778570000,0.0489,0.52,9.9,4333
23:20:39.072 [main] DEBUG planets.transportation.TransportationVehicleReader - Line = Saturn,Planet,116460,95.162,1275000000,1433530000,0.0565,0.342,10.7,10759
23:20:39.072 [main] DEBUG planets.transportation.TransportationVehicleReader - Line = Uranus,Planet,50724,14.536,2723950000,2875040000,0.046,0.3,17.2,30687.15
23:20:39.073 [main] DEBUG planets.transportation.TransportationVehicleReader - Line = Neptune,Planet,49244,17.147,4353650000,4503443661,0.0096,0.29,16,60190
23:20:39.074 [main] DEBUG planets.transportation.TransportationVehicleReader - Line = Pluto,Dwarf planet,2377,0.00218,4760000000,5906400000,0.2488,0.49,153.3,90736
23:20:39.075 [main] DEBUG planets.transportation.TransportationVehicleReader - Line = Luna,Moon,3474.8,0.0123,384400,149597870.7,0.0554,0.11,708.7,354
23:20:39.075 [main] DEBUG planets.transportation.TransportationVehicleReader - Line = Eris,Dwarf planet,2326,0.0028,10210000000,10144100000,0.44177,0.96,25.9,203830
23:20:39.076 [main] DEBUG planets.transportation.TransportationVehicleReader - Line = Haumea,Dwarf planet,1630,0.0007,6500000000,6471000000,0.19126,0.7,3.9,104283
23:20:39.076 [main] DEBUG planets.transportation.TransportationVehicleReader - Line = Makemake,Dwarf planet,1430,0.00067,6800000000,6786000000,0.159,0.77,22,113183
23:20:39.077 [main] DEBUG planets.transportation.TransportationVehicleReader - Line = Phobos,Moon,22.2,0,9376,227939200,0.0151,0.071,7.7,0.319
23:20:39.077 [main] DEBUG planets.transportation.TransportationVehicleReader - Line = Deimos,Moon,12.4,0,23556,227939200,0.0002,0.068,30.3,1.263
23:20:39.078 [main] DEBUG planets.transportation.TransportationVehicleReader - Line = Io,Moon,3642.6,0.015,421700,778570000,0.0041,0.63,42.5,1.77
23:20:39.078 [main] DEBUG planets.transportation.TransportationVehicleReader - Line = Europa,Moon,3121.6,0.008,671034,778570000,0.009,0.67,85.2,3.55
23:20:39.079 [main] DEBUG planets.transportation.TransportationVehicleReader - Line = Ganymede,Moon,5262.4,0.025,1070412,778570000,0.0013,0.43,171.6,7.15
23:20:39.079 [main] DEBUG planets.transportation.TransportationVehicleReader - Line = Callisto,Moon,4820.6,0.018,1882700,778570000,0.0074,0.22,400.5,16.69
23:20:39.079 [main] DEBUG planets.transportation.TransportationVehicleReader - Line = Titan,Moon,5151,0.023,1221870,1433530000,0.0298,0.21,382.7,15.94
23:20:39.079 [main] DEBUG planets.transportation.TransportationVehicleReader - Line = Rhea,Moon,1527.6,0.0004,527040,1433530000,0.0003,0.949,108.4,4.52
23:20:39.080 [main] DEBUG planets.transportation.TransportationVehicleReader - Line = Iapetus,Moon,1469,0.0003,3561300,1433530000,0.0283,0.6,79.3,79.3
23:20:39.080 [main] DEBUG planets.transportation.TransportationVehicleReader - Line = Dione,Moon,1122.7,0.00016,377400,1433530000,0.0022,0.998,66.9,2.73
23:20:39.081 [main] DEBUG planets.transportation.TransportationVehicleReader - Line = Tethys,Moon,1062,0.00015,294660,1433530000,0,1.229,45.3,1.89
23:20:39.082 [main] DEBUG planets.transportation.TransportationVehicleReader - Line = Enceladus,Moon,504,0.000015,238020,1433530000,0,1.38,33,1.37
23:20:39.082 [main] DEBUG planets.transportation.TransportationVehicleReader - Line = Titania,Moon,1577.8,0.0004,435840,2875040000,0.029,0.35,43.3,8.71
23:20:39.084 [main] DEBUG planets.transportation.TransportationVehicleReader - Line = Oberon,Moon,1522.8,0.0003,582880,2875040000,0.007,0.31,13.5,8.71
23:20:39.085 [main] DEBUG planets.transportation.TransportationVehicleReader - Line = Umbriel,Moon,1169.4,0.0001,266000,2875040000,0.005,0.21,13.5,4.14
23:20:39.085 [main] DEBUG planets.transportation.TransportationVehicleReader - Line = Ariel,Moon,1157.8,0.0001,191020,2875040000,0.003,0.39,13.5,2.52
23:20:39.086 [main] DEBUG planets.transportation.TransportationVehicleReader - Line = Miranda,Moon,471.6,0.000009,129390,2875040000,0.001,0.32,13.5,1.41
23:20:39.086 [main] DEBUG planets.transportation.TransportationVehicleReader - Line = Triton,Moon,2706.8,0.0036,354759,4503443661,0.0002,0.76,-5.877,5.88
23:20:39.086 [main] DEBUG planets.transportation.TransportationVehicleReader - Line = Nereid,Moon,340,0.00001,5513810,4503443661,0.75,0,360,1.61
23:20:39.086 [main] DEBUG planets.transportation.TransportationVehicleReader - Line = Sedna,Dwarf Planet,995,0.0002,13000000000,11300000000,0.854,0.16,10,11400
23:20:39.087 [main] DEBUG planets.transportation.TransportationVehicleReader - Line = Quaoar,Dwarf Planet,1110,0.0002,6400000000,6500000000,0.04,0.1,17.68,285
23:20:39.087 [main] DEBUG planets.transportation.TransportationVehicleReader - Line = Orcus,Dwarf Planet,917,0.00005,6400000000,6700000000,0.007,0.23,10.07,248
23:20:39.087 [main] DEBUG planets.transportation.TransportationVehicleReader - Line = Varuna,Dwarf Planet,1000,0.0001,6200000000,6500000000,0.051,0.07,6.34,283
23:20:39.087 [main] DEBUG planets.transportation.TransportationVehicleReader - Line = Ixion,Dwarf Planet,617,0.00003,6300000000,6600000000,0.28,0.15,12.4,250
23:20:39.088 [main] DEBUG planets.transportation.TransportationVehicleReader - Line = Ceres,Dwarf Planet,940,0.00015,414000000,413690250,0.075,0.09,9.07,1681.63
23:20:39.088 [main] DEBUG planets.transportation.TransportationVehicleReader - Detail = planets.transportation.TransportationVehicle@54a7079e
23:20:39.089 [main] DEBUG planets.transportation.TransportationVehicleReader - Line = null
23:22:55.185 [main] DEBUG planets.transportation.TransportationVehicleReader - HFDSHJDSKF = Planetary Body Name,Classification,Diameter (km),Weight Relative to Earth,Average Distance from Earth (km),Average Distance from Sun (km),Orbital Eccentricity,Albedo,Day Length (hours),Year Length (days)
23:22:55.189 [main] DEBUG planets.transportation.TransportationVehicleReader - Line = Mercury,Planet,4880,0.055,91690000,57909227,0.2056,0.106,1408,88
23:22:55.193 [main] DEBUG planets.transportation.TransportationVehicleReader - Line = Venus,Planet,12104,0.815,41400000,108209475,0.0068,0.77,5832,225
23:22:55.193 [main] DEBUG planets.transportation.TransportationVehicleReader - Line = Earth,Planet,12742,1,0,149597870.7,0.0167,0.3,24,365.25
23:22:55.194 [main] DEBUG planets.transportation.TransportationVehicleReader - Line = Mars,Planet,6779,0.107,78340000,227939200,0.0934,0.25,24.6,687
23:22:55.194 [main] DEBUG planets.transportation.TransportationVehicleReader - Line = Jupiter,Planet,139820,317.8,628730000,778570000,0.0489,0.52,9.9,4333
